timestamp,phase
0.2155618667602539,4.907888982681753
0.524561882019043,5.009075061115228
0.8621988296508789,5.110693677745647
1.421839714050293,5.212350676652826
1.7456958293914795,5.314045313769504
2.136443853378296,5.415654529335576
2.5391957759857178,5.517305079987718
2.834892749786377,5.618996234976214
3.2381670475006104,5.720727248418596
3.590280771255493,5.822497359903462
3.927015781402588,5.924305795107483
4.297688722610474,6.026151766424961
4.683903932571411,6.128035089166366
5.070279836654663,6.229954972857469
5.452540874481201,0.04872530876898473
5.80351996421814,0.15071589928351362
6.148821830749512,0.2527406154739856
6.507386684417725,0.35479862648452937
6.840563774108887,0.45646380283367083
7.2046098709106445,0.5585872983628043
7.573317766189575,0.6607415665992578
7.8933937549591064,0.7629257467167795
8.222723722457886,0.8651389721533863
8.566604614257812,0.9673803712946769
8.837031841278076,1.0692145198846956
9.014432907104492,1.1710952778440322
9.284079790115356,1.2729965667990661
9.633216857910156,1.3749192320587063
9.99834394454956,1.4768624868067612
10.341229677200317,1.5788255441288253
10.69986891746521,1.680807617641482
11.01925277709961,1.7828079221115671
11.3417809009552,1.884826525707449
11.775891780853271,1.9868627765857598
12.129004001617432,2.0889159332992566
12.539384841918945,2.1909852571087858
13.04558277130127,2.293070012493573
13.45512580871582,2.395169467649061
13.923149824142456,2.497282894971789
14.28007173538208,2.599409571530839
14.632396697998047,2.701548779525414
15.123106002807617,2.8036998067281305
15.506409883499146,2.9063196153918143
15.861198663711548,3.008945444840702
16.22050380706787,3.111576544194498
16.549876928329468,3.2142121732493845
17.095096826553345,3.3168516028140953
17.45688772201538,3.419494115027222
17.822530031204224,3.5221390036556626
18.3037748336792,3.6247855743741724
18.74238896369934,3.727433145026006
19.096662998199463,3.830081045864689
19.46842861175537,3.9327286197769893
19.779364824295044,4.0353752224872
20.288065910339355,4.138020222742877
20.811192750930786,4.240663002482207
21.23333764076233,4.343302956983235
21.629955768585205,4.445939494995174
22.071603775024414,4.548572038852084
22.616466760635376,4.651200024569233
23.005357027053833,4.753822901922444
23.40444588661194,4.85644013451081
23.822927713394165,4.959051199803139
24.321124792099,5.061655589168535
24.853226900100708,5.164252807891534
25.178268909454346,5.2668423751722315
25.558762788772583,5.369604131483099
25.96952772140503,5.472359499940908
26.39857578277588,5.575107918038135
26.83571481704712,5.677848838269004
27.32123589515686,5.780581728166815
27.721362829208374,5.883306070323989
28.15394377708435,5.98602136239531
28.552063941955566,6.088727117084843
29.019173860549927,6.191422862117024
29.415623903274536,0.01092283301288699
29.785184860229492,0.11359720174944957
30.267119646072388,0.21626023360904145
30.599735021591187,0.3189115158108454
30.963544607162476,0.421550650231435
31.340784788131714,0.5241772532924006
31.688527822494507,0.6267909558360603
32.10250902175903,0.7298868180120345
32.52397799491882,0.8329614460972095
33.033902645111084,0.936014570608512
33.49139189720154,1.0390459376300185
34.03223967552185,1.1420553085572178
34.50046372413635,1.2450424598329282
34.99855589866638,1.3480071826755862
35.44866871833801,1.4509492828006127
35.90640997886658,1.5538685801355459
36.3723566532135,1.6567649085296137
36.696693897247314,1.7596381154584082
37.036340951919556,1.86274533411793
37.3766667842865,1.9658292186814497
37.730599880218506,2.0688895416575352
38.05195689201355,2.1714276285101555
38.4624137878418,2.2744440154143364
38.962883710861206,2.377436227248453
39.32288384437561,2.4804040967888
39.717602014541626,2.5833474712319013
40.13287591934204,2.686266211879676
40.52599596977234,2.7894167144147026
40.902665853500366,2.8925424863724656
41.31016182899475,2.9956433116935663
41.903706789016724,3.0987189903653194
42.452807903289795,3.201769338117452
43.00086188316345,3.304794186109835
43.551342725753784,3.4077933806130662
44.08845376968384,3.5107667826827047
44.574092626571655,3.613714267827936
44.93570375442505,3.716635725675426
45.24057984352112,3.8195310596290946
45.52564287185669,3.9223977121516893
45.81149387359619,4.025233477499399
46.030415773391724,4.12772993120794
46.30414795875549,4.230194640786885
46.60890579223633,4.332628958182327
47.08206582069397,4.435035502381662
47.449328899383545,4.537414392324675
